,Date,compound,neg,neu,pos,Open,High,Low,Close,Volume
613,2009-07-01,0.8442,0.061,0.868,0.071,4292.3,4362.3,4249.7,4340.9,289982752
614,2009-07-02,-0.7705,0.077,0.85,0.07400000000000001,4373.5,4383.65,4288.75,4348.85,259079398
615,2009-07-03,0.9945,0.063,0.838,0.099,4347.3,4434.45,4298.95,4424.25,224680237
616,2009-07-06,0.9899,0.05,0.851,0.099,4429.6,4479.8,4133.7,4165.7,365737764
617,2009-07-07,0.9955,0.081,0.7929999999999999,0.126,4166.0,4231.8,4155.5,4202.15,290915989
618,2009-07-08,0.9777,0.06,0.856,0.084,4201.85,4201.85,4061.1,4078.9,339578445
619,2009-07-09,0.9875,0.087,0.794,0.11900000000000001,4078.75,4114.9,4039.85,4080.95,406359501
620,2009-07-10,-0.9809,0.105,0.809,0.087,4081.4,4129.95,3976.8,4003.9,303001008
621,2009-07-13,-0.9949,0.11,0.8059999999999999,0.083,4003.4,4003.4,3918.75,3974.05,273186872
622,2009-07-14,0.9942,0.063,0.841,0.096,3974.1,4128.9,3974.1,4111.4,242076783
623,2009-07-15,0.8773,0.057,0.877,0.066,4120.8,4249.55,4118.75,4233.5,254611958
624,2009-07-16,-0.9924,0.102,0.8290000000000001,0.068,4223.5,4305.0,4205.5,4231.4,292288337
625,2009-07-17,0.4238,0.077,0.841,0.08199999999999999,4231.45,4390.4,4230.15,4374.95,250233020
626,2009-07-20,-0.3796,0.08199999999999999,0.833,0.085,4377.9,4510.3,4377.9,4502.25,280309302
627,2009-07-21,-0.9882,0.098,0.8420000000000001,0.06,4501.5,4524.0,4436.6,4469.1,311984330
628,2009-07-22,0.9852,0.066,0.84,0.094,4469.3,4557.95,4380.45,4398.9,337796915
629,2009-07-23,0.9837,0.06,0.851,0.08900000000000001,4409.7,4532.4,4405.95,4523.75,273052133
630,2009-07-24,0.5707,0.10400000000000001,0.7879999999999999,0.10800000000000001,4524.8,4578.75,4504.85,4568.55,351255586
631,2009-07-27,0.9825,0.065,0.852,0.084,4568.65,4596.75,4528.5,4572.3,277017434
632,2009-07-28,0.9625,0.071,0.8440000000000001,0.085,4572.8,4599.9,4529.15,4564.1,382344566
633,2009-07-29,0.9887,0.045,0.8759999999999999,0.079,4565.8,4573.85,4420.8,4513.5,368035721
634,2009-07-30,-0.9079,0.091,0.823,0.086,4513.1,4582.35,4474.5,4571.45,338985380
635,2009-07-31,-0.9386,0.086,0.847,0.067,4571.6,4669.75,4571.6,4636.45,300437149
636,2009-08-03,-0.8924,0.115,0.777,0.10800000000000001,4633.8,4723.75,4617.75,4711.4,277002677
637,2009-08-04,0.9761,0.096,0.785,0.12,4706.25,4731.45,4642.6,4680.5,322871852
638,2009-08-05,-0.3116,0.064,0.8740000000000001,0.062,4680.95,4717.2,4629.85,4694.15,244640641
639,2009-08-06,0.4345,0.07400000000000001,0.85,0.076,4694.35,4718.15,4559.2,4585.5,278150681
640,2009-08-07,-0.9916,0.113,0.8,0.087,4591.9,4591.9,4463.95,4481.4,266871982
641,2009-08-10,-0.9918,0.10099999999999999,0.8270000000000001,0.071,4486.5,4562.5,4399.85,4437.65,284079082
642,2009-08-11,-0.9976,0.13699999999999998,0.78,0.083,4435.0,4510.8,4398.9,4471.35,250129719
643,2009-08-12,-0.9892,0.12300000000000001,0.784,0.09300000000000001,4473.8,4473.8,4359.4,4457.5,274149382
644,2009-08-13,0.9952,0.055,0.845,0.099,4458.55,4614.15,4458.55,4605.0,253540980
645,2009-08-14,-0.9793,0.086,0.8490000000000001,0.064,4605.15,4619.0,4559.35,4580.05,222992686
646,2009-08-17,0.9735,0.061,0.852,0.08800000000000001,4578.8,4578.8,4374.6,4387.9,252330559
647,2009-08-18,-0.9743,0.099,0.809,0.092,4389.5,4491.45,4372.65,4458.9,265217123
648,2009-08-19,0.983,0.085,0.807,0.10800000000000001,4457.75,4477.55,4353.45,4394.1,254668765
649,2009-08-20,-0.6553,0.084,0.835,0.081,4394.35,4492.8,4394.35,4453.45,166600981
650,2009-08-21,0.9411,0.071,0.843,0.086,4453.45,4538.7,4400.9,4528.8,185694578
651,2009-08-24,0.9805,0.043,0.887,0.071,4536.95,4656.3,4536.95,4642.8,207902560
652,2009-08-25,0.9918,0.067,0.825,0.10800000000000001,4641.65,4672.9,4582.5,4659.35,248995054
653,2009-08-26,0.9883,0.062,0.845,0.092,4659.45,4697.8,4659.1,4680.85,208840330
654,2009-08-27,0.9259,0.066,0.8540000000000001,0.08,4679.0,4707.9,4645.15,4688.2,230998335
655,2009-08-28,0.9905,0.069,0.8270000000000001,0.10400000000000001,4688.4,4743.75,4651.4,4732.35,285794817
656,2009-08-31,0.963,0.063,0.8490000000000001,0.087,4730.85,4730.85,4635.0,4662.1,355947859
657,2009-09-01,0.9841,0.057999999999999996,0.858,0.084,4662.2,4735.9,4600.65,4625.35,332639046
658,2009-09-02,0.8785,0.057999999999999996,0.8740000000000001,0.068,4624.0,4650.45,4576.6,4608.35,265745955
659,2009-09-03,-0.9791,0.07200000000000001,0.877,0.05,4608.75,4647.35,4581.05,4593.55,245965172
660,2009-09-04,-0.9888,0.085,0.872,0.044000000000000004,4608.7,4697.2,4580.35,4680.4,243559408
661,2009-09-07,0.9927,0.064,0.835,0.10099999999999999,4682.4,4790.0,4679.3,4782.9,243162111
662,2009-09-08,0.7226,0.085,0.82,0.095,4782.85,4842.2,4782.65,4805.25,310692738
663,2009-09-09,-0.9206,0.09,0.828,0.08199999999999999,4804.9,4825.05,4783.5,4814.25,239157623
664,2009-09-10,0.8423,0.063,0.866,0.071,4814.35,4889.05,4807.9,4819.4,235712405
665,2009-09-11,0.9901,0.069,0.8320000000000001,0.1,4819.4,4856.15,4791.55,4829.55,236392562
666,2009-09-14,-0.9605,0.09300000000000001,0.828,0.079,4830.35,4832.25,4786.25,4808.6,168557296
667,2009-09-15,0.9911,0.063,0.845,0.092,4808.35,4899.45,4808.35,4892.1,215325851
668,2009-09-16,0.8276,0.055999999999999994,0.887,0.057,4894.65,4966.3,4894.65,4958.4,240095210
669,2009-09-17,0.9831,0.073,0.8340000000000001,0.09300000000000001,4958.55,5003.05,4944.15,4965.55,270017278
670,2009-09-18,-0.7519,0.1,0.805,0.095,4963.95,4980.85,4931.9,4976.05,222101079
671,2009-09-22,-0.9939,0.099,0.843,0.057999999999999996,4977.1,5036.3,4977.1,5020.2,189005727
672,2009-09-23,0.9509,0.07,0.847,0.084,5019.95,5030.75,4957.05,4969.95,213349260
673,2009-09-24,0.9884,0.045,0.8740000000000001,0.081,4977.15,5016.7,4904.05,4986.55,266932031
674,2009-09-25,0.9546,0.081,0.83,0.08900000000000001,4985.1,4994.35,4931.25,4958.95,179960712
675,2009-09-29,0.9886,0.071,0.8340000000000001,0.095,4959.15,5020.25,4959.1,5006.85,174803950
676,2009-09-30,0.9685,0.057,0.8690000000000001,0.075,5007.65,5087.6,5004.35,5083.95,184790308
677,2009-10-01,0.9968,0.066,0.804,0.13,5087.2,5110.5,5057.05,5083.4,224761213
678,2009-10-05,0.5652,0.064,0.877,0.059000000000000004,5076.05,5076.05,4991.95,5003.2,239335078
679,2009-10-06,-0.9286,0.08199999999999999,0.841,0.078,5003.65,5034.7,4921.05,5027.4,367279763
680,2009-10-07,0.9902,0.065,0.8320000000000001,0.10300000000000001,5031.7,5077.0,4972.95,4985.75,266221987
681,2009-10-08,0.9808,0.063,0.841,0.096,5011.25,5043.05,4971.75,5002.25,294680002
682,2009-10-09,0.9941,0.049,0.857,0.094,4993.0,5032.6,4934.55,4945.2,215439682
683,2009-10-12,0.9796,0.059000000000000004,0.848,0.09300000000000001,4945.45,5068.05,4945.45,5054.25,187302253
684,2009-10-14,0.9885,0.073,0.823,0.10400000000000001,5054.35,5127.4,5054.35,5118.2,243364399
685,2009-10-15,0.9923,0.065,0.825,0.11,5118.55,5152.25,5077.1,5108.85,258099954
686,2009-10-16,0.8085,0.07,0.8540000000000001,0.076,5108.65,5149.65,5093.2,5142.15,208175454
687,2009-10-17,-0.8642,0.091,0.847,0.062,5159.35,5176.8,5124.25,5141.8,41376778
688,2009-10-20,0.9,0.099,0.7829999999999999,0.11800000000000001,5145.6,5181.95,5102.65,5114.45,199616623
689,2009-10-21,-0.7854,0.084,0.8370000000000001,0.079,5114.85,5117.45,5051.65,5063.6,206631723
690,2009-10-22,0.9956,0.063,0.823,0.113,5063.35,5064.25,4968.45,4988.6,219560144
691,2009-10-23,0.9704,0.042,0.8809999999999999,0.077,4986.55,5054.95,4983.25,4997.05,223335499
692,2009-10-26,0.9796,0.061,0.8540000000000001,0.085,4997.15,5033.75,4961.35,4970.9,201756762
693,2009-10-27,0.9957,0.07400000000000001,0.8029999999999999,0.12300000000000001,4970.55,4970.55,4829.5,4846.7,324126841
694,2009-10-28,-0.9894,0.1,0.8320000000000001,0.067,4846.55,4867.0,4784.1,4826.15,291607710
695,2009-10-29,0.9961,0.063,0.818,0.11900000000000001,4826.1,4826.1,4738.4,4750.55,354052799
696,2009-10-30,0.9540000000000001,0.09,0.8009999999999999,0.109,4751.1,4853.65,4687.5,4711.7,321182346
697,2009-11-03,0.2975,0.102,0.794,0.10400000000000001,4712.25,4729.85,4538.5,4563.9,319392344
698,2009-11-04,0.998,0.071,0.8009999999999999,0.128,4567.3,4717.8,4565.0,4710.8,342877732
699,2009-11-05,0.9956,0.049,0.8440000000000001,0.107,4711.65,4776.35,4610.6,4765.55,337186106
700,2009-11-06,0.8718,0.07200000000000001,0.8420000000000001,0.086,4767.5,4836.2,4764.85,4796.15,279503737
701,2009-11-09,-0.9744,0.102,0.812,0.086,4796.15,4905.25,4789.9,4898.4,242563827
702,2009-11-10,0.9838,0.067,0.8440000000000001,0.09,4898.9,4947.7,4860.1,4881.7,273281602
703,2009-11-11,0.9813,0.057999999999999996,0.861,0.081,4882.3,5016.7,4870.05,5003.95,251115661
704,2009-11-12,0.9974,0.051,0.84,0.109,5004.4,5014.4,4924.75,4952.65,282046035
705,2009-11-13,0.9829,0.084,0.807,0.109,4952.35,5017.9,4942.65,4998.95,217419912
706,2009-11-16,0.9286,0.069,0.848,0.083,4996.5,5073.2,4994.0,5058.05,218547707
707,2009-11-17,0.9777,0.077,0.8220000000000001,0.10099999999999999,5058.95,5074.0,5010.15,5062.25,211034152
708,2009-11-18,-0.1191,0.075,0.843,0.08199999999999999,5061.5,5079.3,5041.65,5054.7,204346736
709,2009-11-19,0.9914,0.064,0.835,0.1,5043.95,5053.45,4963.7,4989.0,286198276
710,2009-11-20,0.9953,0.051,0.836,0.113,4988.75,5063.3,4932.8,5052.45,289285202
711,2009-11-23,0.9949,0.062,0.826,0.11199999999999999,5052.95,5113.1,5052.1,5103.55,193875423
712,2009-11-24,0.9814,0.08,0.8190000000000001,0.1,5105.0,5112.85,5053.5,5090.55,201324276
713,2009-11-25,-0.9631,0.096,0.821,0.084,5091.55,5138.0,5078.35,5108.15,185171466
714,2009-11-26,-0.8613,0.083,0.835,0.08199999999999999,5116.45,5116.45,4986.05,5005.55,250067337
715,2009-11-27,-0.9935,0.12,0.795,0.085,5005.05,5005.05,4806.7,4941.75,304958891
716,2009-11-30,0.9804,0.09699999999999999,0.789,0.114,4942.25,5066.35,4942.25,5032.7,299569170
717,2009-12-01,-0.9666,0.08900000000000001,0.8320000000000001,0.079,5039.7,5130.35,5038.85,5122.0,301878674
718,2009-12-02,0.8448,0.095,0.8029999999999999,0.10300000000000001,5122.75,5161.75,5111.75,5123.25,284763865
719,2009-12-03,-0.8127,0.077,0.841,0.081,5124.55,5181.0,5106.6,5131.7,225726200
720,2009-12-04,0.9555,0.09,0.8009999999999999,0.109,5131.7,5161.8,5081.85,5108.9,207469832
721,2009-12-07,0.9886,0.073,0.8170000000000001,0.11,5108.85,5131.3,5051.55,5066.7,213116933
722,2009-12-08,0.9923,0.068,0.815,0.11699999999999999,5068.55,5152.55,5058.9,5147.95,222744006
723,2009-12-09,-0.9179,0.063,0.883,0.054000000000000006,5147.65,5147.65,5090.6,5112.0,240039269
724,2009-12-10,0.9427,0.062,0.8690000000000001,0.069,5112.4,5146.45,5084.65,5134.65,212775673
725,2009-12-11,0.9958,0.063,0.8240000000000001,0.113,5136.05,5182.55,5088.4,5117.3,207026470
726,2009-12-14,-0.9684,0.09300000000000001,0.8290000000000001,0.078,5117.45,5156.7,5090.15,5105.7,171684929
727,2009-12-15,-0.9919,0.092,0.848,0.06,5105.75,5129.45,5018.25,5033.05,198962362
728,2009-12-16,0.9885,0.040999999999999995,0.887,0.07200000000000001,5032.95,5067.25,5001.8,5042.05,202112014
729,2009-12-17,0.9961,0.052000000000000005,0.845,0.10300000000000001,5046.65,5064.2,5013.15,5041.75,219465268
730,2009-12-18,0.9945,0.032,0.888,0.08,5042.0,5043.4,4979.05,4987.7,199329425
731,2009-12-21,0.9723,0.07,0.8420000000000001,0.08800000000000001,4983.65,4997.85,4943.95,4952.6,168156865
732,2009-12-22,0.9666,0.075,0.828,0.09699999999999999,4953.35,4997.3,4953.35,4985.85,164377140
733,2009-12-23,0.9972,0.059000000000000004,0.8109999999999999,0.13,4990.05,5150.6,4990.05,5144.6,250734148
734,2009-12-24,0.9875,0.092,0.7829999999999999,0.124,5144.8,5197.9,5129.05,5178.4,202176013
735,2009-12-29,0.9555,0.062,0.8490000000000001,0.08800000000000001,5180.75,5214.6,5175.85,5187.95,160527908
736,2009-12-30,0.8666,0.085,0.82,0.095,5188.75,5197.05,5160.1,5169.45,147546797
737,2009-12-31,-0.9690000000000001,0.094,0.8320000000000001,0.075,5171.2,5221.85,5168.75,5201.05,188092940
738,2010-01-04,0.9797,0.055999999999999994,0.857,0.087,5200.9,5238.45,5167.1,5232.2,148652424
739,2010-01-05,0.9955,0.040999999999999995,0.858,0.10099999999999999,5277.15,5288.35,5242.4,5277.9,240844424
740,2010-01-06,-0.8177,0.068,0.871,0.061,5278.15,5310.85,5260.05,5281.8,216147837
741,2010-01-07,0.9042,0.067,0.8490000000000001,0.083,5281.8,5302.55,5244.75,5263.1,181246734
742,2010-01-08,0.9948,0.07200000000000001,0.821,0.10800000000000001,5264.25,5276.75,5234.7,5244.75,201910800
743,2010-01-11,0.9964,0.05,0.843,0.106,5263.8,5287.2,5227.8,5249.4,238011959
744,2010-01-12,0.9954,0.05,0.853,0.09699999999999999,5251.1,5300.5,5200.95,5210.4,206748015
745,2010-01-13,0.9804,0.075,0.8290000000000001,0.096,5212.6,5239.2,5169.55,5233.95,200774550
746,2010-01-14,-0.9714,0.094,0.812,0.09300000000000001,5234.5,5272.85,5232.5,5259.9,171282618
747,2010-01-15,0.816,0.069,0.852,0.079,5259.9,5279.85,5242.45,5252.2,167242355
748,2010-01-18,-0.9602,0.10300000000000001,0.802,0.095,5253.65,5292.5,5228.95,5274.85,153687597
749,2010-01-19,0.9933,0.065,0.8240000000000001,0.111,5274.2,5287.8,5218.65,5225.65,141424524
750,2010-01-20,-0.8134,0.092,0.8240000000000001,0.084,5226.1,5256.7,5201.4,5221.7,167867201
751,2010-01-21,0.9973,0.053,0.8420000000000001,0.105,5220.2,5220.35,5085.45,5094.15,190009431
752,2010-01-22,0.9885,0.085,0.8,0.115,5094.15,5094.15,4954.85,5036.0,270251977
753,2010-01-25,0.9422,0.073,0.8390000000000001,0.08900000000000001,5034.55,5035.7,4983.05,5007.9,166405391
754,2010-01-27,0.9817,0.075,0.816,0.109,5008.5,5008.5,4833.05,4853.1,274773820
755,2010-01-28,0.8977,0.063,0.857,0.079,4863.0,4929.9,4824.95,4867.25,275868897
756,2010-01-29,0.9882,0.07,0.835,0.095,4866.15,4893.7,4766.0,4882.05,265191792
757,2010-02-01,0.9982,0.042,0.84,0.11800000000000001,4882.05,4918.8,4827.15,4899.7,226819473
758,2010-02-02,0.9977,0.038,0.855,0.107,4907.85,4951.15,4814.1,4830.1,235090748
759,2010-02-03,-0.1753,0.106,0.7879999999999999,0.106,4831.0,4949.15,4831.0,4931.85,163105434
760,2010-02-04,0.9925,0.064,0.8420000000000001,0.094,4931.3,4931.3,4832.35,4845.35,167815142
761,2010-02-05,0.9981,0.059000000000000004,0.8190000000000001,0.122,4819.65,4827.0,4692.35,4718.65,222362365
762,2010-02-06,0.0585,0.057999999999999996,0.88,0.062,4712.75,4768.15,4712.75,4757.25,22091127
763,2010-02-08,0.9458,0.07200000000000001,0.8420000000000001,0.087,4755.35,4799.05,4675.4,4760.4,205364363
764,2010-02-09,0.5308,0.083,0.8320000000000001,0.084,4760.55,4810.4,4739.35,4792.65,175452494
765,2010-02-10,0.9983,0.071,0.8140000000000001,0.115,4793.0,4826.85,4748.1,4757.2,185053448
766,2010-02-11,0.9982,0.061,0.815,0.124,4757.25,4843.8,4757.25,4826.85,142638466
767,2010-02-15,0.9713,0.057999999999999996,0.861,0.08,4827.9,4845.6,4783.9,4801.95,153758927
768,2010-02-16,0.9978,0.047,0.852,0.10099999999999999,4801.8,4880.0,4791.35,4855.75,156011235
769,2010-02-17,0.9978,0.047,0.845,0.10800000000000001,4858.65,4929.7,4857.6,4914.0,176502266
770,2010-02-18,0.985,0.063,0.8440000000000001,0.09300000000000001,4915.1,4922.05,4873.7,4887.75,193513235
771,2010-02-19,0.9972,0.045,0.862,0.094,4887.3,4887.3,4805.55,4844.9,194311305
772,2010-02-22,0.9986,0.055,0.818,0.127,4849.35,4912.05,4845.9,4856.4,149362400
773,2010-02-23,0.1167,0.079,0.841,0.08,4856.6,4884.1,4833.15,4870.05,129233916
774,2010-02-24,0.9935,0.042,0.878,0.08,4869.55,4880.55,4834.65,4858.6,141213476
775,2010-02-25,0.9968,0.046,0.865,0.08900000000000001,4859.0,4880.15,4835.6,4859.75,179443119
776,2010-02-26,0.9993,0.059000000000000004,0.8140000000000001,0.126,4858.5,4992.0,4858.45,4922.3,341137163
777,2010-03-02,0.3049,0.07,0.858,0.07200000000000001,4935.6,5029.45,4935.35,5017.0,233127111
778,2010-03-03,0.9959,0.057999999999999996,0.8390000000000001,0.102,5015.8,5093.25,5015.1,5088.1,191791765
779,2010-03-04,0.9351,0.052000000000000005,0.883,0.065,5096.95,5096.95,5049.0,5080.25,205104948
780,2010-03-05,0.9926,0.059000000000000004,0.8420000000000001,0.098,5080.55,5118.65,5068.05,5088.7,209604746
781,2010-03-08,-0.4347,0.066,0.857,0.077,5092.15,5147.1,5092.15,5124.0,187964711
782,2010-03-09,0.997,0.055,0.84,0.105,5121.05,5131.8,5094.35,5101.5,158734706
783,2010-03-10,0.9982,0.045,0.847,0.10800000000000001,5101.6,5137.4,5092.05,5116.25,167174523
784,2010-03-11,0.9911,0.069,0.828,0.10300000000000001,5116.35,5152.6,5102.1,5133.4,155698046
785,2010-03-12,0.9993,0.052000000000000005,0.807,0.141,5131.8,5158.1,5122.1,5137.0,152561763
786,2010-03-15,0.9947,0.071,0.831,0.098,5134.45,5151.05,5101.2,5128.9,134878673
787,2010-03-16,0.9834,0.063,0.85,0.087,5128.95,5209.25,5125.7,5198.1,120692486
788,2010-03-17,0.9983,0.049,0.853,0.098,5198.45,5260.5,5177.15,5231.9,169767105
789,2010-03-18,0.9955,0.05,0.863,0.086,5232.55,5255.65,5214.4,5245.9,160336720
790,2010-03-19,0.9986,0.048,0.8390000000000001,0.113,5246.8,5269.95,5237.1,5262.8,136871848
791,2010-03-22,0.9963,0.049,0.8540000000000001,0.09699999999999999,5260.95,5260.95,5187.05,5205.2,130039411
792,2010-03-23,0.9901,0.063,0.846,0.091,5205.85,5243.6,5193.4,5225.3,146479804
793,2010-03-25,0.9673,0.08900000000000001,0.8029999999999999,0.107,5225.3,5267.3,5202.95,5260.4,207844844
794,2010-03-26,0.9981,0.055999999999999994,0.825,0.11900000000000001,5260.55,5293.75,5260.55,5282.0,140965576
795,2010-03-29,0.6662,0.083,0.82,0.098,5283.9,5329.55,5242.15,5302.85,132186441
796,2010-03-30,0.9993,0.057999999999999996,0.799,0.14300000000000002,5302.95,5325.0,5251.35,5262.45,133483766
797,2010-03-31,0.9948,0.053,0.86,0.087,5260.4,5293.9,5235.15,5249.1,147618695
798,2010-04-01,0.998,0.034,0.841,0.125,5249.2,5298.6,5249.2,5290.5,127773261
799,2010-04-05,0.9934,0.040999999999999995,0.8809999999999999,0.078,5291.4,5377.55,5291.4,5368.4,132419861
800,2010-04-06,0.9867,0.059000000000000004,0.848,0.09300000000000001,5369.65,5388.65,5351.7,5366.0,147051901
801,2010-04-07,0.9979,0.043,0.8590000000000001,0.09699999999999999,5365.7,5399.65,5345.05,5374.65,166790249
802,2010-04-08,-0.3644,0.073,0.8440000000000001,0.083,5376.3,5383.65,5290.25,5304.45,156785881
803,2010-04-09,0.9955,0.061,0.838,0.10099999999999999,5302.4,5377.45,5302.25,5361.75,154497751
804,2010-04-12,0.9993,0.052000000000000005,0.8220000000000001,0.125,5354.15,5382.15,5324.9,5339.7,134901999
805,2010-04-13,0.9936,0.057999999999999996,0.851,0.091,5340.85,5356.5,5301.7,5322.95,126581805
806,2010-04-15,0.9954,0.055,0.855,0.091,5323.3,5373.15,5265.3,5273.6,195013233
807,2010-04-16,0.9994,0.054000000000000006,0.816,0.13,5273.4,5283.05,5237.55,5262.6,151013525
808,2010-04-19,0.9966,0.08800000000000001,0.7879999999999999,0.124,5279.05,5279.05,5160.9,5203.65,155321410
809,2010-04-20,0.9995,0.048,0.8240000000000001,0.128,5208.3,5257.25,5208.3,5230.1,199478130
810,2010-04-21,0.9995,0.057,0.7979999999999999,0.146,5230.3,5266.3,5230.3,5244.9,196901598
811,2010-04-22,0.9989,0.078,0.787,0.135,5248.6,5331.8,5221.1,5269.35,180286076
812,2010-04-23,0.9986,0.075,0.809,0.11599999999999999,5269.65,5311.05,5269.65,5304.1,154120422
813,2010-04-26,0.9993,0.049,0.809,0.142,5299.35,5342.35,5299.35,5322.45,127022478
814,2010-04-27,0.9992,0.062,0.812,0.126,5322.1,5330.55,5301.4,5308.35,144428508
815,2010-04-28,0.9975,0.078,0.805,0.11699999999999999,5308.2,5308.25,5202.45,5215.45,178645117
816,2010-04-29,0.9965,0.055,0.852,0.092,5215.25,5264.75,5214.8,5254.15,171683419
817,2010-04-30,0.9982,0.054000000000000006,0.8370000000000001,0.109,5254.2,5294.8,5254.2,5278.0,152495257
818,2010-05-03,0.9867,0.065,0.845,0.08900000000000001,5278.4,5278.7,5210.05,5222.75,111445668
819,2010-05-04,0.9978,0.076,0.8079999999999999,0.11599999999999999,5223.9,5250.15,5134.85,5148.5,145539730
820,2010-05-05,0.9993,0.055,0.816,0.129,5148.35,5148.35,5056.5,5124.9,207679138
821,2010-05-06,0.9942,0.086,0.802,0.11199999999999999,5124.4,5124.9,5037.75,5090.85,192105707
822,2010-05-07,0.9986,0.081,0.7879999999999999,0.13,5072.3,5085.65,4984.6,5018.05,233345722
823,2010-05-10,0.9991,0.073,0.802,0.126,5026.6,5203.3,5026.6,5193.6,191632764
824,2010-05-11,0.996,0.067,0.833,0.099,5189.75,5206.7,5126.5,5136.15,168751932
825,2010-05-12,0.9645,0.08199999999999999,0.823,0.095,5133.75,5172.85,5098.8,5156.65,187111358
826,2010-05-13,0.9951,0.077,0.816,0.10800000000000001,5157.55,5212.7,5147.95,5178.9,179378582
827,2010-05-14,0.9963,0.081,0.809,0.11,5180.55,5192.75,5070.95,5093.5,144381001
828,2010-05-17,0.9809,0.08900000000000001,0.799,0.111,5093.9,5094.55,4966.25,5059.9,169306794
829,2010-05-18,0.7893,0.076,0.841,0.083,5059.55,5105.2,5024.25,5066.2,137027239
830,2010-05-19,0.9795,0.086,0.8140000000000001,0.1,5065.1,5065.1,4908.15,4919.65,212950386
831,2010-05-20,0.9978,0.076,0.8029999999999999,0.121,4924.3,4980.25,4924.3,4947.6,197303335
832,2010-05-21,0.9628,0.096,0.794,0.11,4946.7,4946.7,4842.3,4931.15,230483809
833,2010-05-24,0.9928,0.078,0.818,0.10400000000000001,4944.3,5029.55,4923.45,4943.95,184424844
834,2010-05-25,-0.9899,0.09699999999999999,0.8240000000000001,0.08,4945.3,4946.6,4786.45,4806.75,198187219
835,2010-05-26,0.9983,0.07200000000000001,0.8059999999999999,0.122,4807.3,4925.45,4807.3,4917.4,221985114
836,2010-05-27,-0.9116,0.092,0.826,0.08199999999999999,4915.15,5016.6,4897.6,5003.1,238270068
837,2010-05-28,0.9971,0.09,0.782,0.128,5005.6,5077.25,5005.6,5066.55,187947940
838,2010-05-31,0.7397,0.095,0.809,0.095,5076.1,5097.6,5038.55,5086.3,179398969
839,2010-06-01,0.9865,0.07,0.841,0.08800000000000001,5086.25,5086.95,4961.05,4970.2,183016039
840,2010-06-02,0.9990000000000001,0.064,0.807,0.128,4970.75,5031.2,4967.05,5019.85,217930824
841,2010-06-03,0.9945,0.071,0.8320000000000001,0.09699999999999999,5020.15,5125.7,5020.15,5110.5,174606394
842,2010-06-04,-0.9968,0.122,0.8,0.078,5112.6,5147.9,5091.6,5135.5,174561315
843,2010-06-07,0.986,0.084,0.805,0.111,5132.95,5132.95,5004.25,5034.0,175607171
844,2010-06-08,0.9208,0.078,0.8340000000000001,0.08800000000000001,5036.7,5071.35,4967.3,4987.1,180656558
845,2010-06-09,0.9657,0.07,0.851,0.08,4985.05,5050.6,4980.1,5000.3,199912934
846,2010-06-10,0.9983,0.075,0.812,0.113,4999.6,5085.2,4997.6,5078.6,176853398
847,2010-06-11,0.9993,0.053,0.807,0.14,5078.75,5139.05,5078.75,5119.35,198342050
848,2010-06-14,0.9845,0.06,0.8590000000000001,0.081,5120.15,5201.25,5120.15,5197.7,158831199
849,2010-06-15,0.9975,0.04,0.872,0.08800000000000001,5201.3,5231.45,5171.05,5222.35,218930465
850,2010-06-16,0.9993,0.059000000000000004,0.807,0.134,5225.05,5255.65,5214.9,5233.35,203727420
851,2010-06-17,0.9965,0.063,0.835,0.102,5233.65,5285.55,5206.55,5274.85,189953720
852,2010-06-18,0.9866,0.08,0.82,0.099,5274.95,5302.3,5245.5,5262.6,205198165
853,2010-06-21,0.9940000000000001,0.083,0.809,0.107,5266.5,5366.75,5266.5,5353.3,186200103
854,2010-06-22,0.9983,0.067,0.8109999999999999,0.122,5353.95,5354.35,5311.05,5316.55,162043358
855,2010-06-23,0.9863,0.094,0.7909999999999999,0.11599999999999999,5316.15,5333.3,5288.15,5323.15,150160458
856,2010-06-24,0.9971,0.066,0.821,0.113,5323.25,5348.3,5284.55,5320.6,218787111
857,2010-06-25,0.9959,0.05,0.855,0.095,5320.5,5320.5,5259.9,5269.05,164967805
858,2010-06-28,0.9976,0.06,0.83,0.109,5271.1,5339.45,5270.75,5333.5,154140414
859,2010-06-29,-0.9932,0.067,0.885,0.048,5333.55,5334.15,5235.8,5256.15,158720263
860,2010-06-30,0.9869,0.06,0.8590000000000001,0.081,5254.25,5320.35,5210.0,5312.5,183722824
861,2010-07-01,0.9994,0.051,0.8290000000000001,0.121,5312.05,5312.55,5232.1,5251.4,141430947
862,2010-07-02,0.9893,0.068,0.828,0.10400000000000001,5251.25,5277.25,5225.6,5237.1,149979351
863,2010-07-05,0.9889,0.055,0.8590000000000001,0.086,5237.0,5252.75,5225.85,5235.9,100621413
864,2010-07-06,0.9663,0.064,0.856,0.08,5236.1,5297.45,5231.5,5289.05,115506191
865,2010-07-07,0.9990000000000001,0.045,0.8390000000000001,0.11599999999999999,5293.1,5296.75,5233.45,5241.1,132390232
866,2010-07-08,0.986,0.07200000000000001,0.8340000000000001,0.09300000000000001,5242.0,5320.5,5242.0,5296.85,127297125
867,2010-07-09,0.9978,0.054000000000000006,0.84,0.106,5297.2,5359.05,5297.2,5352.45,216660647
868,2010-07-12,0.9938,0.063,0.8390000000000001,0.098,5352.25,5402.7,5351.6,5383.0,189500080
